,acq_time_hours,orbit,year,satellite
S1A_IW_GRDH_1SDV_20200126T164343_20200126T164408_030974_038E8E,16.72861111111111,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200128T162652_20200128T162721_031003_038FA0,16.447777777777777,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200128T162721_20200128T162746_031003_038FA0,16.45583333333333,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200207T164313_20200207T164342_031149_0394A9,16.720277777777778,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200207T164342_20200207T164407_031149_0394A9,16.72833333333333,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200209T162652_20200209T162721_031178_0395B8,16.447777777777777,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200209T162721_20200209T162746_031178_0395B8,16.45583333333333,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200219T164313_20200219T164342_031324_039AB6,16.720277777777778,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200219T164342_20200219T164407_031324_039AB6,16.72833333333333,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200221T162651_20200221T162720_031353_039BBD,16.4475,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200221T162720_20200221T162745_031353_039BBD,16.455555555555556,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200302T164313_20200302T164342_031499_03A0B9,16.720277777777778,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200302T164342_20200302T164407_031499_03A0B9,16.72833333333333,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200304T162651_20200304T162721_031528_03A1CD,16.4475,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200304T162721_20200304T162746_031528_03A1CD,16.45583333333333,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200314T164313_20200314T164342_031674_03A6CC,16.720277777777778,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200314T164342_20200314T164407_031674_03A6CC,16.72833333333333,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200316T162652_20200316T162721_031703_03A7DB,16.447777777777777,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200316T162721_20200316T162746_031703_03A7DB,16.45583333333333,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200326T164313_20200326T164342_031849_03ACF5,16.720277777777778,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200326T164342_20200326T164407_031849_03ACF5,16.72833333333333,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200328T162652_20200328T162721_031878_03AE02,16.447777777777777,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200328T162721_20200328T162746_031878_03AE02,16.45583333333333,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200407T164314_20200407T164343_032024_03B320,16.720555555555553,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200407T164343_20200407T164408_032024_03B320,16.72861111111111,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200409T162652_20200409T162721_032053_03B433,16.447777777777777,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200409T162721_20200409T162746_032053_03B433,16.45583333333333,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200419T164314_20200419T164343_032199_03B94A,16.720555555555553,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200419T164343_20200419T164408_032199_03B94A,16.72861111111111,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200421T162653_20200421T162722_032228_03BA58,16.448055555555555,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200421T162722_20200421T162747_032228_03BA58,16.45611111111111,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200501T164315_20200501T164344_032374_03BF6F,16.72083333333333,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200501T164344_20200501T164409_032374_03BF6F,16.728888888888886,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200503T162653_20200503T162722_032403_03C081,16.448055555555555,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200503T162722_20200503T162747_032403_03C081,16.45611111111111,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200513T164315_20200513T164344_032549_03C514,16.72083333333333,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200513T164344_20200513T164413_032549_03C514,16.728888888888886,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200515T162654_20200515T162723_032578_03C5FC,16.448333333333334,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200515T162723_20200515T162748_032578_03C5FC,16.45638888888889,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200525T164316_20200525T164345_032724_03CA63,16.72111111111111,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200525T164345_20200525T164410_032724_03CA63,16.729166666666664,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200527T162655_20200527T162724_032753_03CB49,16.448611111111113,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200527T162724_20200527T162749_032753_03CB49,16.456666666666667,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200606T164317_20200606T164346_032899_03CF8D,16.72138888888889,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200606T164346_20200606T164411_032899_03CF8D,16.729444444444443,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200608T162655_20200608T162724_032928_03D070,16.448611111111113,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200608T162724_20200608T162749_032928_03D070,16.456666666666667,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200618T164317_20200618T164347_033074_03D4D6,16.72138888888889,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200618T164347_20200618T164412_033074_03D4D6,16.72972222222222,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200620T162656_20200620T162725_033103_03D5BE,16.448888888888888,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200620T162725_20200620T162750_033103_03D5BE,16.456944444444442,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200630T164318_20200630T164347_033249_03DA28,16.721666666666664,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200630T164347_20200630T164412_033249_03DA28,16.72972222222222,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200712T164319_20200712T164348_033424_03DF7A,16.721944444444443,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200712T164348_20200712T164413_033424_03DF7A,16.729999999999997,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200714T162657_20200714T162726_033453_03E062,16.449166666666667,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200714T162726_20200714T162751_033453_03E062,16.45722222222222,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200724T164320_20200724T164349_033599_03E4D8,16.72222222222222,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200724T164349_20200724T164414_033599_03E4D8,16.730277777777776,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200726T162658_20200726T162727_033628_03E5C0,16.449444444444445,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200726T162727_20200726T162752_033628_03E5C0,16.4575,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200805T164320_20200805T164349_033774_03EA42,16.72222222222222,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200805T164349_20200805T164414_033774_03EA42,16.730277777777776,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200807T162659_20200807T162728_033803_03EB45,16.449722222222224,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200807T162728_20200807T162753_033803_03EB45,16.45777777777778,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200817T164321_20200817T164350_033949_03F055,16.722499999999997,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200817T164350_20200817T164415_033949_03F055,16.730555555555554,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200819T162659_20200819T162728_033978_03F16B,16.449722222222224,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200819T162728_20200819T162753_033978_03F16B,16.45777777777778,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200829T164322_20200829T164351_034124_03F685,16.722777777777775,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200829T164351_20200829T164416_034124_03F685,16.730833333333333,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200831T162700_20200831T162729_034153_03F795,16.45,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200831T162729_20200831T162754_034153_03F795,16.458055555555553,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200910T164322_20200910T164351_034299_03FC9F,16.722777777777775,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200910T164351_20200910T164416_034299_03FC9F,16.730833333333333,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200912T162701_20200912T162730_034328_03FDB7,16.450277777777778,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200912T162730_20200912T162755_034328_03FDB7,16.458333333333332,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200922T164323_20200922T164352_034474_0402E7,16.723055555555554,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200922T164352_20200922T164417_034474_0402E7,16.731111111111108,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200924T162701_20200924T162730_034503_0403E1,16.450277777777778,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200924T162730_20200924T162755_034503_0403E1,16.458333333333332,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201004T164323_20201004T164352_034649_040909,16.723055555555554,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201004T164352_20201004T164417_034649_040909,16.731111111111108,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201006T162701_20201006T162730_034678_040A0D,16.450277777777778,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201006T162730_20201006T162755_034678_040A0D,16.458333333333332,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201016T164323_20201016T164352_034824_040F1C,16.723055555555554,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201016T164352_20201016T164417_034824_040F1C,16.731111111111108,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201018T162701_20201018T162730_034853_041032,16.450277777777778,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201018T162730_20201018T162755_034853_041032,16.458333333333332,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201028T164323_20201028T164352_034999_041524,16.723055555555554,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201028T164352_20201028T164417_034999_041524,16.731111111111108,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201030T162701_20201030T162730_035028_04161C,16.450277777777778,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201030T162730_20201030T162755_035028_04161C,16.458333333333332,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201109T164323_20201109T164352_035174_041B2D,16.723055555555554,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201109T164352_20201109T164417_035174_041B2D,16.731111111111108,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201111T162701_20201111T162730_035203_041C3F,16.450277777777778,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201111T162730_20201111T162755_035203_041C3F,16.458333333333332,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201121T164322_20201121T164351_035349_042147,16.722777777777775,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201121T164351_20201121T164416_035349_042147,16.730833333333333,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201123T162701_20201123T162730_035378_042249,16.450277777777778,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201123T162730_20201123T162755_035378_042249,16.458333333333332,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201203T164322_20201203T164351_035524_042746,16.722777777777775,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201203T164351_20201203T164416_035524_042746,16.730833333333333,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201205T162700_20201205T162729_035553_042850,16.45,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201205T162729_20201205T162754_035553_042850,16.458055555555553,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201215T164322_20201215T164351_035699_042D55,16.722777777777775,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201215T164351_20201215T164416_035699_042D55,16.730833333333333,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201217T162700_20201217T162729_035728_042E59,16.45,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201217T162729_20201217T162754_035728_042E59,16.458055555555553,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201227T164321_20201227T164350_035874_043369,16.722499999999997,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201227T164350_20201227T164415_035874_043369,16.730555555555554,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201229T162659_20201229T162728_035903_04347A,16.449722222222224,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201229T162728_20201229T162753_035903_04347A,16.45777777777778,DESCENDING,2020,S1A
S1B_IW_GRDH_1SDV_20200108T032140_20200108T032205_019720_025483,3.361111111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200108T032205_20200108T032232_019720_025483,3.368055555555556,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200110T030521_20200110T030549_019749_025569,3.089166666666667,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200120T032140_20200120T032205_019895_025A16,3.361111111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200120T032205_20200120T032232_019895_025A16,3.368055555555556,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200122T030521_20200122T030548_019924_025AFD,3.089166666666667,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200201T032139_20200201T032204_020070_025FBA,3.3608333333333333,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200201T032204_20200201T032232_020070_025FBA,3.367777777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200203T030521_20200203T030548_020099_0260A5,3.089166666666667,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200213T032139_20200213T032204_020245_026562,3.3608333333333333,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200213T032204_20200213T032231_020245_026562,3.367777777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200215T030520_20200215T030548_020274_026646,3.088888888888889,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200225T032139_20200225T032204_020420_026B00,3.3608333333333333,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200225T032204_20200225T032231_020420_026B00,3.367777777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200227T030520_20200227T030547_020449_026BE8,3.088888888888889,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200308T032139_20200308T032204_020595_027094,3.3608333333333333,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200308T032204_20200308T032231_020595_027094,3.367777777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200310T030520_20200310T030547_020624_027177,3.088888888888889,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200320T032139_20200320T032204_020770_02761F,3.3608333333333333,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200320T032204_20200320T032231_020770_02761F,3.367777777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200322T030520_20200322T030548_020799_027701,3.088888888888889,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200401T032139_20200401T032204_020945_027BA5,3.3608333333333333,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200401T032204_20200401T032232_020945_027BA5,3.367777777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200403T030521_20200403T030548_020974_027C88,3.089166666666667,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200413T032140_20200413T032205_021120_028131,3.361111111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200413T032205_20200413T032232_021120_028131,3.368055555555556,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200415T030521_20200415T030548_021149_028212,3.089166666666667,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200425T032140_20200425T032205_021295_0286B6,3.361111111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200425T032205_20200425T032232_021295_0286B6,3.368055555555556,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200427T030522_20200427T030549_021324_028798,3.0894444444444447,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200531T032142_20200531T032207_021820_0296A9,3.361666666666667,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200531T032207_20200531T032235_021820_0296A9,3.368611111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200612T032143_20200612T032208_021995_029BE3,3.3619444444444446,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200612T032208_20200612T032235_021995_029BE3,3.368888888888889,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200624T032143_20200624T032208_022170_02A137,3.3619444444444446,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200624T032208_20200624T032236_022170_02A137,3.368888888888889,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200626T030525_20200626T030552_022199_02A217,3.090277777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200706T032144_20200706T032209_022345_02A68E,3.3622222222222224,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200706T032209_20200706T032236_022345_02A68E,3.3691666666666666,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200708T030526_20200708T030553_022374_02A76D,3.0905555555555555,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200718T032145_20200718T032210_022520_02ABDA,3.3625000000000003,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200718T032210_20200718T032237_022520_02ABDA,3.3694444444444445,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200720T030526_20200720T030554_022549_02ACBE,3.0905555555555555,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200730T032146_20200730T032211_022695_02B12E,3.362777777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200730T032211_20200730T032238_022695_02B12E,3.3697222222222223,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200801T030527_20200801T030554_022724_02B20B,3.0908333333333333,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200811T032146_20200811T032211_022870_02B695,3.362777777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200811T032211_20200811T032239_022870_02B695,3.3697222222222223,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200813T030528_20200813T030555_022899_02B76C,3.091111111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200823T032147_20200823T032212_023045_02BC13,3.3630555555555555,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200823T032212_20200823T032239_023045_02BC13,3.37,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200825T030529_20200825T030556_023074_02BCF3,3.091388888888889,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200904T032148_20200904T032213_023220_02C183,3.3633333333333333,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200904T032213_20200904T032240_023220_02C183,3.370277777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200906T030529_20200906T030556_023249_02C263,3.091388888888889,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200916T032148_20200916T032213_023395_02C704,3.3633333333333333,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200916T032213_20200916T032240_023395_02C704,3.370277777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200918T030529_20200918T030557_023424_02C7E7,3.091388888888889,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200928T032148_20200928T032213_023570_02CC7F,3.3633333333333333,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200928T032213_20200928T032241_023570_02CC7F,3.370277777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200930T030530_20200930T030557_023599_02CD60,3.091666666666667,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201010T032149_20201010T032214_023745_02D1EB,3.363611111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201010T032214_20201010T032241_023745_02D1EB,3.3705555555555557,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201012T030530_20201012T030557_023774_02D2CE,3.091666666666667,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201024T030530_20201024T030557_023949_02D848,3.091666666666667,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201103T032149_20201103T032214_024095_02DCD3,3.363611111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201103T032214_20201103T032241_024095_02DCD3,3.3705555555555557,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201105T030530_20201105T030557_024124_02DDAE,3.091666666666667,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201115T032148_20201115T032213_024270_02E254,3.3633333333333333,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201115T032213_20201115T032241_024270_02E254,3.370277777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201117T030530_20201117T030557_024299_02E338,3.091666666666667,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201127T032148_20201127T032213_024445_02E7D2,3.3633333333333333,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201127T032213_20201127T032240_024445_02E7D2,3.370277777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201129T030529_20201129T030557_024474_02E8B7,3.091388888888889,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201209T032148_20201209T032213_024620_02ED72,3.3633333333333333,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201209T032213_20201209T032240_024620_02ED72,3.370277777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201211T030529_20201211T030556_024649_02EE60,3.091388888888889,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201221T032147_20201221T032212_024795_02F320,3.3630555555555555,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201221T032212_20201221T032239_024795_02F320,3.37,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201223T030528_20201223T030555_024824_02F40B,3.091111111111111,ASCENDING,2020,S1B
S1A_IW_GRDH_1SDV_20210108T164320_20210108T164349_036049_04397D,16.72222222222222,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210108T164349_20210108T164414_036049_04397D,16.730277777777776,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210110T162659_20210110T162728_036078_043A92,16.449722222222224,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210110T162728_20210110T162753_036078_043A92,16.45777777777778,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210120T164320_20210120T164349_036224_043FA5,16.72222222222222,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210120T164349_20210120T164414_036224_043FA5,16.730277777777776,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210122T162658_20210122T162727_036253_0440AE,16.449444444444445,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210122T162727_20210122T162752_036253_0440AE,16.4575,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210201T164320_20210201T164349_036399_0445B4,16.72222222222222,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210201T164349_20210201T164414_036399_0445B4,16.730277777777776,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210203T162658_20210203T162727_036428_0446BC,16.449444444444445,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210203T162727_20210203T162752_036428_0446BC,16.4575,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210213T164319_20210213T164348_036574_044BC7,16.721944444444443,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210213T164348_20210213T164413_036574_044BC7,16.729999999999997,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210215T162657_20210215T162726_036603_044CDA,16.449166666666667,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210215T162726_20210215T162751_036603_044CDA,16.45722222222222,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210225T164319_20210225T164348_036749_0451DA,16.721944444444443,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210225T164348_20210225T164413_036749_0451DA,16.729999999999997,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210227T162657_20210227T162726_036778_0452E8,16.449166666666667,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210227T162726_20210227T162751_036778_0452E8,16.45722222222222,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210309T164319_20210309T164348_036924_0457F8,16.721944444444443,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210309T164348_20210309T164413_036924_0457F8,16.729999999999997,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210311T162657_20210311T162726_036953_045901,16.449166666666667,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210311T162726_20210311T162751_036953_045901,16.45722222222222,DESCENDING,2021,S1A
